Transaction ID,Product ID,Product Category,Sales Date,Revenue,Customer ID,Customer Age,Location,Industry,Customer Since,Lead ID,Lead Source,Lead Conversion Date,Lead Score,Sales Rep ID,Number of Leads Handled,Number of Successful Conversions,Total Sales Value,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
7434,149,cloud storage,2021-03-19 17:57:46,2734.68,18964,52,Europe,Finance,2021-02-26 21:00:14,20591,social media,2021-03-19 13:22:43,2,382,14,12,7367.83,43013,billing,26,2
8750,153,CRM software,2020-06-01 02:07:25,3939.39,14784,27,Europe,Finance,2020-05-06 07:06:37,23941,email marketing,2020-05-16 00:51:59,1,328,62,47,5308.94,46295,technical,11,1
6685,172,CRM software,2020-09-22 15:56:19,2138.73,10376,24,South America,Technology,2020-03-31 20:07:02,29192,email marketing,2020-04-18 02:29:46,6,390,14,12,6478.23,47858,billing,22,1
2470,162,CRM software,2022-07-26 00:35:18,4264.46,19892,31,Europe,Healthcare,2020-11-18 01:31:00,29468,social media,2021-04-24 18:31:37,8,389,43,43,17626.35,44245,technical,29,5
5212,115,cloud storage,2020-04-08 23:41:41,1078.06,16739,39,North America,Healthcare,2020-03-12 16:20:42,26399,social media,2020-04-05 05:04:22,3,323,40,27,5561.41,44139,technical,3,2
4277,139,cloud storage,2022-12-19 17:07:48,4376.65,11921,69,Asia,Technology,2020-01-08 03:47:42,29402,social media,2020-03-17 00:31:23,4,343,30,30,8478.24,46524,technical,13,5
1551,133,cloud storage,2020-10-14 11:31:29,1110.91,14332,20,Asia,Technology,2020-04-18 02:42:40,23148,email marketing,2020-06-11 23:10:08,4,349,44,35,18323.6,42577,billing,48,2
8973,176,cloud storage,2021-01-21 23:29:12,4558.13,13752,67,North America,Healthcare,2020-08-03 08:08:23,25796,email marketing,2020-11-16 05:48:00,1,348,88,5,9860.52,45327,technical,45,2
1287,126,CRM software,2022-09-01 17:45:44,2583.22,19327,51,South America,Technology,2020-07-13 04:32:33,27749,email marketing,2021-09-30 03:15:10,5,369,46,48,16389.55,46985,technical,41,5
6953,157,cloud storage,2021-11-26 14:22:43,4554.06,19073,24,Europe,Retail,2021-07-09 12:14:05,28664,social media,2021-09-13 23:06:14,6,343,24,35,13652.48,45762,technical,18,4
6778,106,cloud storage,2021-11-07 00:47:42,3292.94,18968,40,Asia,Finance,2020-02-01 13:13:42,24991,email marketing,2020-03-12 10:22:50,10,316,90,45,5491.85,47599,billing,30,4
7542,104,CRM software,2022-01-04 09:37:04,2505.57,17616,54,Europe,Retail,2020-12-06 10:05:26,25423,social media,2021-04-21 05:04:00,10,304,61,17,7992.19,40246,billing,47,1
3410,128,CRM software,2022-01-31 14:57:57,3459.64,12792,23,North America,Healthcare,2022-01-10 12:50:03,20447,email marketing,2022-01-26 05:12:50,4,330,58,34,14477.77,48324,billing,35,1
9199,102,CRM software,2020-01-08 01:44:52,4150.11,13588,49,Asia,Technology,2020-01-03 22:28:41,24145,social media,2020-01-04 17:08:54,4,399,82,44,8298.33,48349,billing,15,4
5910,190,cloud storage,2021-09-18 07:19:25,2322.69,10437,44,Asia,Healthcare,2020-11-02 21:09:05,21769,email marketing,2021-02-17 08:05:36,6,373,83,28,18125.86,46399,billing,42,1
4251,157,CRM software,2021-09-09 09:17:44,1814.33,17292,67,Asia,Technology,2020-02-02 17:09:20,24540,email marketing,2020-07-31 10:13:29,9,384,62,47,9523.22,49774,billing,2,5
3730,199,cloud storage,2020-05-03 00:49:56,3662.16,19017,57,Asia,Healthcare,2020-03-28 21:11:13,29312,social media,2020-04-17 04:16:41,2,311,80,5,17555.32,44784,billing,44,3
8283,174,CRM software,2022-06-20 16:01:38,2697.03,15971,37,North America,Retail,2020-12-21 16:34:50,27046,email marketing,2022-04-22 22:37:37,7,312,46,22,6226.44,41665,billing,32,3
8973,189,CRM software,2020-03-07 23:27:25,3198.58,19401,23,North America,Retail,2020-02-16 02:42:45,27390,email marketing,2020-03-02 03:05:54,3,382,85,11,19832.9,48929,technical,33,4
9794,178,cloud storage,2021-08-28 00:25:43,3891.73,12803,37,North America,Retail,2020-11-13 17:29:32,28257,email marketing,2021-01-04 04:11:31,5,309,91,38,13062.54,49568,technical,7,1
8516,126,cloud storage,2021-08-01 19:06:24,3760.78,14840,43,Asia,Healthcare,2020-07-25 03:33:05,21930,email marketing,2021-03-20 19:30:30,3,323,35,34,19035.12,46974,billing,39,5
5906,197,cloud storage,2020-01-21 15:17:38,1705.55,18352,49,South America,Technology,2020-01-11 13:06:38,21449,social media,2020-01-12 04:21:20,2,355,22,41,10492.38,40693,technical,23,3
5310,153,CRM software,2021-01-24 17:42:03,4778.29,14857,54,South America,Healthcare,2020-05-31 08:08:37,22973,email marketing,2021-01-16 23:45:45,6,337,96,39,14170.13,47405,technical,36,2
1971,118,cloud storage,2020-02-04 16:04:22,4939.73,12843,44,Europe,Finance,2020-01-28 03:16:43,23712,email marketing,2020-02-03 10:10:41,5,329,84,34,14178.63,41148,billing,21,5
9645,181,cloud storage,2020-12-04 17:46:52,2885.57,15162,44,Asia,Technology,2020-06-30 12:30:18,20347,social media,2020-08-29 22:06:28,9,365,31,24,5095.44,45992,billing,17,5
2963,160,CRM software,2020-09-11 00:19:31,2041.67,16808,26,Asia,Finance,2020-08-11 03:26:52,27706,social media,2020-09-03 12:11:42,8,302,68,37,5680.93,42415,billing,7,3
3118,139,CRM software,2020-05-15 03:06:46,3413.97,17133,52,North America,Healthcare,2020-04-12 02:31:32,22665,email marketing,2020-04-26 13:15:28,7,341,52,24,8495.21,48537,billing,10,3
3714,136,cloud storage,2020-05-21 11:24:51,2521.53,14985,60,South America,Healthcare,2020-02-28 11:29:40,22033,social media,2020-02-29 11:07:57,1,341,59,8,17637.2,43021,technical,37,3
9377,190,cloud storage,2021-01-03 14:44:02,4384.84,11688,20,North America,Finance,2020-03-23 18:17:21,20714,social media,2020-07-22 07:46:34,9,343,35,27,10919.51,44755,technical,43,3
5764,196,CRM software,2022-08-28 00:16:01,3365.63,16400,27,South America,Healthcare,2020-11-17 15:08:00,28123,email marketing,2022-04-09 21:50:19,4,388,67,25,15285.25,40598,billing,43,3
3635,113,CRM software,2020-11-20 17:52:55,4146.91,17134,20,North America,Technology,2020-11-20 09:31:53,23031,social media,2020-11-20 17:16:30,2,303,58,36,17091.59,40834,billing,30,3
2368,189,cloud storage,2021-08-07 13:49:50,1642.27,12871,25,South America,Retail,2021-07-15 02:57:32,25064,social media,2021-07-17 03:35:48,1,326,52,25,14291.8,45320,billing,37,3
9783,109,CRM software,2020-03-03 10:46:16,4358.77,18612,45,Europe,Technology,2020-02-03 07:57:55,25344,email marketing,2020-02-14 12:13:22,6,360,43,6,14701.0,40038,technical,12,3
7667,196,CRM software,2021-12-07 02:02:26,4761.32,12560,57,Europe,Finance,2021-04-30 09:57:21,28283,social media,2021-07-20 03:19:08,6,347,24,13,13677.74,40386,billing,12,3
4914,190,cloud storage,2021-04-07 05:19:29,3717.09,11426,45,Europe,Finance,2020-02-12 16:39:55,29235,email marketing,2020-10-30 10:06:54,10,325,62,34,12821.79,49597,technical,45,3
9579,107,cloud storage,2022-10-06 15:13:41,4067.79,14168,66,Asia,Finance,2021-07-12 16:51:27,23318,social media,2022-08-11 20:12:45,2,367,32,14,16066.06,45897,technical,3,3
8701,105,cloud storage,2022-10-06 12:12:34,3384.85,11529,50,South America,Retail,2020-07-26 22:04:16,23049,social media,2020-12-28 16:10:27,1,380,95,48,7204.84,44114,technical,45,4
1122,195,cloud storage,2020-04-21 21:03:21,4837.59,15210,54,Asia,Finance,2020-03-01 17:29:31,24713,social media,2020-04-12 02:03:11,3,397,68,31,18864.82,40006,technical,24,1
8380,177,cloud storage,2022-10-03 04:19:21,1943.08,13739,38,Asia,Technology,2020-05-05 18:23:45,28315,email marketing,2021-05-25 00:15:43,2,384,18,49,7943.98,46273,technical,35,1
8430,147,CRM software,2020-09-24 00:18:01,3288.66,12815,68,North America,Healthcare,2020-05-28 23:26:17,21997,email marketing,2020-08-25 06:37:18,9,340,69,13,5986.5,42289,billing,38,2
5311,182,cloud storage,2022-02-20 12:52:38,3579.28,17963,45,Europe,Technology,2020-03-30 11:41:43,29311,email marketing,2021-11-25 05:13:00,3,378,45,49,12960.92,48981,technical,9,5
6808,182,CRM software,2022-04-14 08:13:26,3635.61,17429,24,Asia,Healthcare,2020-04-30 02:41:14,24890,social media,2021-04-25 13:59:00,2,352,91,29,15006.31,43110,technical,41,1
3442,101,cloud storage,2022-10-27 21:15:54,2318.21,17919,54,North America,Retail,2020-01-27 06:57:54,20379,social media,2022-03-11 11:24:24,9,390,78,5,13513.45,49649,billing,18,1
9575,189,cloud storage,2020-07-12 14:20:08,1981.22,10851,32,South America,Retail,2020-01-21 22:49:34,26798,social media,2020-02-29 02:34:35,2,382,79,26,6144.77,43926,technical,22,1
3578,104,cloud storage,2022-09-18 18:13:09,2881.34,11010,20,Asia,Finance,2021-09-10 15:22:26,20084,social media,2021-10-25 16:48:02,4,373,19,16,17413.57,41492,technical,39,5
1282,187,cloud storage,2020-03-07 11:27:52,4716.6,16586,53,Europe,Retail,2020-02-23 00:38:11,26803,email marketing,2020-02-27 06:17:39,10,328,47,34,7080.38,42434,billing,47,2
2535,184,CRM software,2021-09-25 10:18:50,4634.77,17789,48,Europe,Finance,2021-01-19 01:06:13,22094,social media,2021-09-20 09:25:43,8,399,11,16,6677.28,48457,technical,36,2
1745,111,CRM software,2021-09-30 20:26:33,3578.5,17234,68,North America,Healthcare,2021-02-20 22:05:47,22303,social media,2021-09-20 08:34:05,4,362,33,34,13500.09,41365,technical,30,1
3499,138,cloud storage,2020-08-17 17:15:47,4753.82,13233,21,Asia,Finance,2020-05-26 11:47:29,24352,social media,2020-06-25 07:23:29,9,319,56,5,8684.13,49282,billing,43,5
2053,150,cloud storage,2020-05-11 07:00:54,1222.67,10999,66,Asia,Technology,2020-02-23 17:18:07,23004,email marketing,2020-03-21 11:34:42,3,399,57,5,13369.64,44485,billing,18,4
5841,191,CRM software,2022-12-20 20:33:03,3247.28,14099,58,Europe,Technology,2020-03-20 08:52:08,22552,social media,2020-07-04 14:15:00,5,358,81,48,15589.65,41621,billing,43,2
1553,143,cloud storage,2020-01-04 03:14:27,4376.18,10445,38,Europe,Finance,2020-01-04 00:09:05,25858,social media,2020-01-04 01:31:35,1,371,62,43,14485.22,47031,billing,43,4
1457,180,cloud storage,2021-03-31 15:35:45,1094.15,11465,45,Asia,Healthcare,2020-03-20 06:30:46,21069,email marketing,2020-09-15 09:18:26,1,334,41,31,15751.13,44710,billing,6,1
9650,195,CRM software,2020-09-15 12:57:11,4024.9,17059,37,Europe,Technology,2020-06-25 11:44:32,28768,social media,2020-08-28 07:10:26,10,338,66,25,10686.43,41319,technical,46,1
7992,120,CRM software,2021-04-05 19:45:08,3177.89,17656,32,North America,Retail,2020-11-15 09:52:17,21169,social media,2020-12-06 06:27:03,3,365,74,11,17257.86,40234,technical,16,2
9905,148,cloud storage,2020-06-11 19:08:48,4868.17,17321,33,North America,Retail,2020-03-17 21:55:11,24591,email marketing,2020-05-16 18:18:42,3,397,92,38,7308.15,40691,billing,21,1
9057,121,CRM software,2021-10-24 04:33:16,4656.14,19966,34,Asia,Technology,2020-05-09 13:22:04,25466,social media,2020-11-08 05:49:42,1,331,85,25,15941.73,44671,billing,31,1
8170,188,cloud storage,2020-01-25 15:42:17,4873.81,15848,38,South America,Retail,2020-01-19 10:13:20,24484,email marketing,2020-01-24 06:46:14,7,315,19,32,5911.11,49907,billing,1,5
7245,104,CRM software,2020-02-26 03:01:27,2936.15,12391,43,South America,Technology,2020-02-08 09:19:28,26864,email marketing,2020-02-08 14:25:57,1,312,76,48,12004.34,44722,technical,7,5
9256,169,cloud storage,2021-02-17 22:49:31,1292.87,17881,31,Asia,Healthcare,2020-11-13 08:50:04,24163,social media,2021-02-03 19:58:00,5,309,10,16,13950.44,46386,billing,7,5
7431,194,cloud storage,2020-02-16 21:45:26,4842.35,19083,49,South America,Healthcare,2020-01-01 22:30:25,25643,email marketing,2020-01-29 17:16:04,5,333,70,24,18960.18,44141,billing,3,2
1167,158,cloud storage,2022-02-24 17:22:32,3465.87,14123,22,Europe,Technology,2021-10-12 01:21:13,21563,email marketing,2021-11-25 13:39:45,8,366,12,20,14188.74,45769,billing,17,2
5314,153,cloud storage,2022-11-24 14:28:09,2761.63,15330,24,Europe,Technology,2021-09-03 04:11:56,22716,social media,2022-02-11 08:58:16,7,361,68,45,16874.77,44068,technical,42,1
8445,179,CRM software,2021-05-19 03:13:59,4293.68,19763,44,Europe,Finance,2020-11-28 03:07:50,29684,email marketing,2020-12-04 09:32:13,9,389,92,14,18127.17,46097,billing,45,4
2065,101,cloud storage,2021-01-30 08:30:31,4028.92,12997,41,Asia,Technology,2020-04-20 04:58:38,23142,social media,2020-08-12 11:35:04,5,389,64,29,18650.91,43337,billing,26,5
4333,187,cloud storage,2021-08-17 06:36:35,1051.8,12093,31,South America,Technology,2021-05-21 08:26:09,23458,social media,2021-06-22 11:46:30,8,335,44,43,5324.68,46130,billing,15,2
4693,167,CRM software,2022-06-21 00:43:59,3424.3,14826,65,Europe,Technology,2022-02-25 18:24:34,20765,email marketing,2022-05-17 01:32:55,8,307,25,35,6920.86,43767,technical,11,3
3067,134,CRM software,2021-02-17 07:21:01,1235.31,10660,35,North America,Retail,2021-02-03 09:29:28,21061,social media,2021-02-12 00:42:52,2,373,90,7,12674.22,44363,technical,36,2
6251,104,CRM software,2020-08-10 15:18:46,2485.21,18577,60,North America,Technology,2020-02-25 06:57:47,25212,email marketing,2020-05-20 07:05:45,4,305,96,29,7494.07,40088,billing,34,3
3137,161,cloud storage,2022-06-20 16:11:50,3201.44,16020,43,Asia,Healthcare,2020-12-05 15:44:42,23786,email marketing,2020-12-24 08:07:33,6,310,72,13,14225.35,41282,billing,36,5
5062,124,CRM software,2021-06-13 12:14:05,3175.4,14076,63,Europe,Retail,2021-04-05 07:28:57,25431,email marketing,2021-05-15 10:01:01,9,369,38,41,8357.6,42681,technical,27,1
7145,122,cloud storage,2020-11-12 00:11:54,2640.7,15349,66,Asia,Healthcare,2020-03-03 03:35:34,21853,social media,2020-06-13 04:39:18,3,344,89,46,16540.61,44605,technical,42,2
9628,199,cloud storage,2021-12-28 11:21:22,1832.72,15780,30,Europe,Retail,2021-07-06 21:23:40,21046,social media,2021-11-20 13:00:26,9,332,66,50,6190.11,49727,technical,8,2
7649,178,cloud storage,2022-09-15 09:12:13,4527.54,16719,60,Asia,Technology,2022-01-18 12:40:15,26373,social media,2022-05-01 22:37:28,3,394,67,16,14416.84,47986,billing,40,1
9638,131,CRM software,2022-12-12 18:02:41,1102.71,16975,68,Asia,Technology,2020-11-02 00:04:20,21672,social media,2021-10-25 12:36:03,6,317,65,25,15550.84,42591,technical,10,1
5742,150,cloud storage,2020-12-09 22:59:46,2262.46,18102,64,Asia,Retail,2020-10-26 22:24:12,21850,social media,2020-12-05 09:11:28,2,378,96,34,6261.08,48341,billing,32,1
5548,129,CRM software,2021-12-06 04:22:54,3078.36,13276,53,Europe,Technology,2021-01-26 16:45:44,24563,email marketing,2021-11-28 13:32:23,5,325,77,10,7926.3,42513,billing,35,4
5827,119,cloud storage,2021-09-14 16:53:08,1572.8,14209,51,North America,Finance,2020-07-16 12:28:19,26565,email marketing,2021-06-17 01:06:15,5,352,46,37,18476.04,46768,technical,38,2
6835,143,CRM software,2022-11-05 20:22:19,1154.55,15629,48,South America,Retail,2020-08-02 11:48:59,28383,email marketing,2022-06-20 20:46:23,4,340,98,25,6146.78,45068,technical,28,1
9584,123,cloud storage,2022-06-19 23:21:24,3997.75,12381,46,North America,Retail,2021-06-23 03:48:58,20914,email marketing,2022-03-10 20:25:14,8,322,35,16,13029.52,45095,technical,17,4
2922,185,cloud storage,2020-11-28 16:56:56,1303.21,18755,44,Asia,Retail,2020-01-10 11:12:32,20097,email marketing,2020-05-23 05:33:37,3,362,61,26,9978.24,44611,billing,31,1
1039,196,cloud storage,2022-06-23 23:40:23,3949.78,12394,64,Asia,Technology,2020-10-18 01:21:28,28729,email marketing,2021-12-16 04:48:06,2,306,20,32,15223.31,48531,technical,20,4
7832,145,cloud storage,2021-08-25 04:43:16,4240.1,11695,40,Asia,Healthcare,2020-03-29 06:26:09,22785,social media,2020-11-01 19:52:54,8,373,87,32,10965.46,42922,billing,47,2
2203,121,cloud storage,2022-12-05 12:35:55,3490.28,19056,64,South America,Technology,2021-06-28 15:15:11,28532,social media,2022-12-05 07:47:39,1,314,31,50,13873.08,48723,technical,27,2
1293,130,cloud storage,2022-05-24 23:22:05,3378.63,17917,33,North America,Technology,2020-09-30 23:44:47,29448,social media,2022-04-12 03:53:51,1,310,88,22,9770.37,47991,billing,37,3
6379,182,CRM software,2021-07-20 20:45:18,3269.81,15977,20,North America,Finance,2020-04-07 15:29:10,28132,social media,2021-07-13 20:33:39,6,325,62,49,11292.69,40489,billing,45,3
3647,101,CRM software,2022-03-15 03:07:24,4212.17,17237,60,Europe,Finance,2020-07-31 11:22:17,28990,social media,2020-10-13 15:30:12,5,338,49,8,19795.52,47872,technical,35,4
3719,188,cloud storage,2020-05-06 09:23:23,3690.9,13297,51,Asia,Retail,2020-03-27 21:00:58,20686,email marketing,2020-04-20 22:39:22,3,338,82,22,17677.89,48160,billing,5,2
7812,162,cloud storage,2022-06-08 11:45:51,3393.0,11812,59,Asia,Finance,2020-12-27 08:59:16,20500,social media,2021-06-25 12:35:11,10,316,95,39,9148.3,48692,billing,26,1
5768,100,cloud storage,2022-08-03 22:18:43,2014.76,13293,59,Europe,Retail,2021-06-23 00:45:36,27765,social media,2022-06-24 17:58:15,2,359,84,14,16787.19,41419,technical,16,3
9430,129,CRM software,2022-07-22 03:49:09,1657.91,18173,59,Asia,Finance,2022-05-14 15:43:33,21450,email marketing,2022-06-09 11:18:30,6,358,35,40,17545.16,47034,technical,42,5
4221,104,cloud storage,2020-01-11 11:23:39,2629.54,16449,37,North America,Healthcare,2020-01-04 19:14:18,25802,social media,2020-01-09 21:48:03,5,316,19,38,14300.52,44720,technical,21,3
9533,102,CRM software,2021-07-15 07:31:49,2454.13,16516,60,Asia,Technology,2021-06-08 11:48:48,26018,social media,2021-07-01 10:21:54,8,368,19,17,19911.95,46513,billing,9,2
9391,139,cloud storage,2021-04-02 10:27:48,4473.8,18301,35,South America,Technology,2020-03-16 20:23:31,22194,social media,2021-03-07 16:39:23,2,375,62,20,5829.98,43534,technical,42,1
5594,104,CRM software,2020-04-10 17:42:38,4331.94,11371,60,South America,Finance,2020-01-15 23:48:25,20900,email marketing,2020-04-02 17:08:36,8,322,83,50,15734.16,45346,billing,21,1
6534,120,cloud storage,2020-09-19 13:49:05,3012.69,17002,50,South America,Retail,2020-03-03 19:50:58,25619,social media,2020-03-16 11:59:19,2,366,56,14,8418.67,48512,billing,40,4
7886,194,CRM software,2021-05-01 02:10:41,2978.95,16191,66,South America,Technology,2020-03-27 02:10:57,21536,email marketing,2020-04-13 23:07:03,3,355,93,49,7565.92,41693,technical,34,5
8516,190,CRM software,2022-01-15 22:46:34,2893.09,13133,31,Europe,Finance,2020-12-08 06:33:49,28449,social media,2021-11-08 14:03:19,5,306,33,9,13809.45,49965,billing,26,4
6264,135,cloud storage,2020-10-31 07:00:06,3181.4,16080,53,Asia,Retail,2020-09-27 13:14:22,25934,email marketing,2020-10-15 19:19:49,5,349,84,32,10504.29,45728,billing,35,3
7840,188,cloud storage,2020-10-10 03:43:10,4100.07,11930,46,South America,Technology,2020-02-27 01:20:43,26531,social media,2020-06-04 09:23:18,2,376,33,28,12901.58,45106,technical,40,2
9418,137,cloud storage,2022-06-30 15:55:47,3991.55,11408,54,South America,Healthcare,2021-05-31 03:17:17,26224,social media,2021-12-05 19:22:06,6,304,21,28,10656.15,43340,billing,25,3
5475,128,CRM software,2021-11-18 08:23:04,1243.14,17440,50,Europe,Technology,2021-01-18 06:15:15,25973,email marketing,2021-11-17 08:12:16,3,363,95,10,15541.67,40866,billing,39,4
6772,120,CRM software,2022-08-21 20:25:45,4143.08,18327,29,South America,Technology,2020-03-26 09:12:48,26056,social media,2022-01-14 07:12:04,3,371,27,34,7418.44,48983,billing,37,3
8631,148,CRM software,2022-12-13 15:42:46,1513.03,13313,22,North America,Healthcare,2022-06-29 20:19:08,24233,social media,2022-10-21 08:40:08,7,344,63,38,8328.26,48279,technical,2,2
8397,144,cloud storage,2022-09-15 09:46:00,2106.0,12923,34,South America,Healthcare,2020-12-17 00:00:41,22304,email marketing,2021-10-16 11:07:58,6,351,49,44,5607.41,46688,billing,18,4
7229,172,CRM software,2022-03-02 22:48:02,3663.86,15278,49,North America,Healthcare,2020-01-14 03:47:04,25785,social media,2021-07-24 11:45:04,8,323,67,24,9707.01,43540,billing,1,5
6784,151,cloud storage,2020-11-07 01:17:03,4086.06,16036,43,Asia,Finance,2020-07-18 20:41:12,21210,social media,2020-08-08 04:10:12,10,394,39,44,6970.94,48414,technical,34,1
8030,169,cloud storage,2022-06-07 16:31:04,2793.75,13013,52,South America,Technology,2022-04-02 08:01:07,28708,email marketing,2022-04-12 04:21:37,3,371,17,29,9774.67,40751,billing,43,4
9584,192,cloud storage,2020-10-26 14:11:28,2231.69,13696,29,Europe,Finance,2020-04-05 12:47:23,25818,social media,2020-08-24 21:15:19,1,301,52,11,10316.0,47979,billing,14,2
3984,172,CRM software,2022-02-18 06:25:35,3709.6,11956,51,Europe,Finance,2020-05-12 06:57:18,21505,social media,2020-07-06 11:47:47,1,342,27,33,5783.52,41261,billing,6,2
